base_rank,base_cfg_id,indicator,lambda_de_lever,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,mean_position,delta_cagr,delta_mdd,effectiveness
2,SMA_N150_th2_bL2_sL0,ebp,0.3,0.14927350730286326,0.7395007384789251,0.4265215669274447,0.34997880266217835,1.0124178281176013,0.22156132723911584,34,0.9643016640355827,-0.0016802403603703997,0.00776141541394626,4.619229246603324
2,SMA_N150_th2_bL2_sL0,ebp,0.5,0.1479468607265011,0.7471853615794768,0.42135489150137706,0.3511217354077343,1.023500195007791,0.21612556051732992,34,0.9405027733926378,-0.003006886936732567,0.012928090840013895,4.299493500098877
2,SMA_N150_th2_bL2_sL0,ebp,0.7,0.1464570518930266,0.7533970243097177,0.4161954592425417,0.35189488169710526,1.032398297991146,0.21121260094903518,34,0.9167038827496929,-0.00449669577020706,0.018087523098849256,4.022403120684408
2,SMA_N150_th2_bL2_sL0,term_spread,0.0,0.15095374766323366,0.725816976251326,0.43428298234139096,0.3475930529199704,0.9926179126639857,0.23061341306891905,34,1.0,0.0,0.0,0.0
2,SMA_N150_th2_bL2_sL0,term_spread,0.3,0.1353486329439728,0.7109174984214623,0.39685911653954214,0.34104957478150055,0.9732190753084117,0.20967512711015565,34,0.8996363851211001,-0.015605114719260849,0.03742386580184881,2.398179473532344
2,SMA_N150_th2_bL2_sL0,term_spread,0.5,0.12438334769412362,0.6929378011988484,0.3713884308633978,0.33491443824719913,0.9495145272629839,0.19748878047838833,34,0.8327273085351666,-0.026570399969110037,0.06289455147799317,2.367090881248025
2,SMA_N150_th2_bL2_sL0,term_spread,0.7,0.11298818213997275,0.666313712315247,0.34554324960060373,0.32698709140048365,0.9141450468621188,0.1870487781691522,34,0.7658182319492335,-0.037965565523260913,0.08873973274078722,2.33737418415163
2,SMA_N150_th2_bL2_sL0,cape,0.0,0.15095374766323366,0.725816976251326,0.43428298234139096,0.3475930529199704,0.9926179126639857,0.23061341306891905,34,1.0,0.0,0.0,0.0
2,SMA_N150_th2_bL2_sL0,cape,0.3,0.13605828601926606,0.7155833838021338,0.3957406649285463,0.34380668472327025,0.9798718066066703,0.20898999925575212,34,0.8847763465609084,-0.0148954616439676,0.03854231741284464,2.587520839171413
2,SMA_N150_th2_bL2_sL0,cape,0.5,0.12545354025320576,0.6997322916390994,0.3688022403094806,0.34016479983400144,0.9591990353746307,0.1967336169667703,34,0.8079605776015139,-0.025500207410027897,0.06548074203191034,2.567851350344711
2,SMA_N150_th2_bL2_sL0,cape,0.7,0.11433141587409446,0.6739860667677007,0.34083160502002624,0.33544839794823805,0.9250488700007251,0.18660913724842085,34,0.7311448086421194,-0.036622331789139206,0.09345137732136471,2.5517593434364234
2,SMA_N150_th2_bL2_sL0,vix,0.0,0.15095374766323366,0.725816976251326,0.43428298234139096,0.3475930529199704,0.9926179126639857,0.23061341306891905,34,1.0,0.0,0.0,0.0
2,SMA_N150_th2_bL2_sL0,vix,0.3,0.14102788275991007,0.7151417707196054,0.42307492414228365,0.3333402069286461,0.9793431745750629,0.21787268674229576,34,0.9714353278501242,-0.009925864903323589,0.011208058199107307,1.1291769844010657
2,SMA_N150_th2_bL2_sL0,vix,0.5,0.13411858431362567,0.70413473513486,0.41549908616273296,0.3227891198323773,0.9650919182597049,0.2103210330161057,34,0.9523922130835406,-0.016835163349607996,0.018783896178658,1.115753722644775
2,SMA_N150_th2_bL2_sL0,vix,0.7,0.1269837271051737,0.6894083085349746,0.40783936429449363,0.31135721125114585,0.9456329087170349,0.2036221917054626,34,0.9333490983169569,-0.023970020558059968,0.02644361804689732,1.1031954679740816
2,SMA_N150_th2_bL2_sL0,composite,0.0,0.15095374766323366,0.725816976251326,0.43428298234139096,0.3475930529199704,0.9926179126639857,0.23061341306891905,34,1.0,0.0,0.0,0.0
2,SMA_N150_th2_bL2_sL0,composite,0.3,0.1405702177434438,0.7227512327341624,0.41058369103219616,0.34236678371236356,0.9895721652665832,0.2138127117544758,34,0.9299748205030913,-0.010383529919789858,0.023699291309194792,2.2823925478393017
2,SMA_N150_th2_bL2_sL0,composite,0.5,0.1334057344214985,0.7187616137441222,0.3943517473460356,0.3382912217818517,0.9849554008995559,0.20308112188474725,34,0.8832913675051521,-0.01754801324173516,0.039931234995355336,2.2755416493751692
