rank,cfg_id,filter,lookback,threshold_pct,buy_leverage,sell_leverage,buy_ticker,pure_cagr,pure_sharpe,pure_max_drawdown,pure_calmar,pure_sortino,pure_volatility,pure_n_switches,tax15_cagr,tax15_sharpe,tax15_max_drawdown,tax15_calmar,tax15_sortino,tax15_volatility,tax15_n_switches,tax_drag_cagr,composite_pure,g1_pbo,g2_dsr,g3_walk_forward,g4_oos_sharpe,g5_fwd_stress,g6_bootstrap_ci,g7_cross_lib,gates_passed
212,EMA_N150_th2_bL3_sL-3,EMA,150,0.02,3.0,-3.0,UPRO,-0.041180710731939074,0.17319285498715295,0.8868153547232256,-0.04643662348944279,0.2370511828445396,0.5057456029603267,39,-0.06742793769646138,0.12272125811031044,0.8982308531851377,-0.0750674923460501,0.1665759842326433,0.5107154454822307,39,0.026247226964522308,0.4572916666666667,True,False,False,False,True,False,False,2
213,EMA_N50_th0_bL1_sL-1,EMA,50,0.0,1.0,-1.0,SPY,-0.025521946132547546,-0.06309161154600056,0.6012461286078619,-0.04244841657715386,-0.08632023732184167,0.17271348455283186,298,-0.048522586002280654,-0.19468084206151873,0.6969177323710491,-0.0696245535856828,-0.26238245931487053,0.17579224647609296,298,0.023000639869733108,0.4557291666666667,True,False,False,False,True,False,True,3
214,SMA_N50_th2_bL1_sL-1,SMA,50,0.02,1.0,-1.0,SPY,-0.033367083576477885,-0.11237298444597237,0.5671694882497809,-0.05883088612443668,-0.15439234985136535,0.17121296933791352,76,-0.04693105035064826,-0.19016132115849682,0.648462500391819,-0.07237280540091559,-0.2583791226165913,0.1734056494520555,76,0.013563966774170377,0.45000000000000007,True,False,False,False,False,False,True,2
215,SMA_N200_th2_bL1_sL-2,SMA,200,0.02,1.0,-2.0,SPY,-0.0417369749902784,-0.0247888514057859,0.6375634659507502,-0.06546324753417168,-0.03378614889809327,0.26719424323974916,26,-0.054658921650848735,-0.07287358828453729,0.6596647800362082,-0.0828586326040456,-0.09868627895221309,0.2692303174405023,26,0.012921946660570338,0.44895833333333335,True,False,False,True,False,False,True,3
216,SMA_N200_th10_bL2_sL-1,SMA,200,0.1,2.0,-1.0,SSO,-0.021060241879480635,0.06584010261725137,0.8289568598383497,-0.025405715182316577,0.08728821581509016,0.27984733114369725,10,-0.031400667928892845,0.031237496197948793,0.854290748122944,-0.036756418113957925,0.041055672586244304,0.2831415794902129,10,0.01034042604941221,0.44479166666666675,True,False,False,True,False,False,True,3
217,EMA_N150_th0_bL2_sL-2,EMA,150,0.0,2.0,-2.0,SSO,-0.03359302230842154,0.06923794602613914,0.8208390642899684,-0.040925223676433746,0.09424483732767676,0.338053076211085,146,-0.060093086500375814,-0.00785405693306711,0.848309548085761,-0.07083863035135922,-0.010570371774139154,0.3426930033405946,146,0.026500064191954276,0.4385416666666667,True,False,False,True,True,False,True,4
218,SMA_N100_th2_bL2_sL-2,SMA,100,0.02,2.0,-2.0,SSO,-0.047370255368874625,0.027124787547652643,0.7024359369099473,-0.06743711829047197,0.03701678347198017,0.33848317148960705,48,-0.06816615689986605,-0.033749907327371216,0.7747626758682432,-0.08798327413420524,-0.04564142194457477,0.34213965233577787,48,0.020795901530991423,0.43802083333333336,True,False,False,False,True,False,True,3
219,EMA_N200_th5_bL3_sL-3,EMA,200,0.05,3.0,-3.0,UPRO,-0.05411172616823823,0.1462434185088994,0.8573583073200307,-0.06311448283201816,0.19703294714917802,0.5033934548103536,14,-0.07132878675663956,0.11408389032997308,0.8659660240217518,-0.08236903617231048,0.1526157383921555,0.5078922265306937,14,0.017217060588401334,0.4380208333333333,True,False,False,True,True,False,True,4
220,EMA_N200_th2_bL3_sL-2,EMA,200,0.02,3.0,-2.0,UPRO,-0.04935634251906085,0.10046208061023434,0.8138398424536365,-0.060646259797575125,0.1354037243140107,0.43082724360077507,42,-0.07377757937117346,0.046469361982639935,0.8485121533816349,-0.08694934901891802,0.06193436765746098,0.4369445710446972,42,0.024421236852112616,0.4338541666666667,True,False,False,False,True,False,True,3
221,EMA_N100_th5_bL1_sL-2,EMA,100,0.05,1.0,-2.0,SPY,-0.04599416646122689,-0.037164595582841235,0.6472896003391524,-0.07105655094277413,-0.051086243299192785,0.2711508278736308,18,-0.057666381075226925,-0.07988097672294692,0.6794681287671193,-0.08486988371310568,-0.10910595822292307,0.2731227274210808,18,0.011672214614000032,0.43385416666666665,True,False,False,False,False,False,True,2
222,EMA_N200_th5_bL1_sL-2,EMA,200,0.05,1.0,-2.0,SPY,-0.04595901446130202,-0.052292478821294223,0.6390926124196229,-0.07191291773394137,-0.07044327547955873,0.25772514364533466,14,-0.05565793616311754,-0.08877813973594832,0.6959527568312391,-0.0799737275508975,-0.1187710338725408,0.2599449271606929,14,0.009698921701815522,0.42968750000000006,True,False,False,True,False,False,True,3
223,EMA_N150_th10_bL3_sL-1,EMA,150,0.1,3.0,-1.0,UPRO,-0.04507772750631933,0.05708555083871117,0.7795716308767795,-0.057823714615705915,0.07650287824339852,0.36282789722582703,8,-0.05402819406941761,0.03346019221386373,0.8037551207958998,-0.06721971987676725,0.04462328734390347,0.36508656063909545,8,0.00895046656309828,0.42812500000000003,True,False,False,False,False,False,True,2
224,SMA_N50_th5_bL2_sL-2,SMA,50,0.05,2.0,-2.0,SSO,-0.04891490852475955,0.02423409750424801,0.7276917229896428,-0.06721927291380742,0.03306004752370774,0.3405092096927233,29,-0.06726369974534341,-0.028659743494119625,0.7769728079775526,-0.08657149781139666,-0.03874587832892776,0.34417224070336805,29,0.01834879122058386,0.4276041666666667,True,False,False,False,True,False,True,3
225,SMA_N200_th5_bL3_sL-3,SMA,200,0.05,3.0,-3.0,UPRO,-0.06241711863069821,0.12835727311642678,0.8829767402936719,-0.07068942564663562,0.1738560995215298,0.5035113636797196,14,-0.08013236480220742,0.09487222612265137,0.890610658391379,-0.08997463038107191,0.12758082548384928,0.5079551722840399,14,0.017715246171509214,0.42239583333333336,True,False,False,True,True,False,True,4
226,EMA_N200_th10_bL1_sL-1,EMA,200,0.1,1.0,-1.0,SPY,-0.0300686279850656,-0.09644868914997827,0.6996088991528077,-0.042979195978606395,-0.12830055027395237,0.1684765531031709,10,-0.03699859944438444,-0.134655050955905,0.7336580420549936,-0.0504303058421475,-0.17729147526695774,0.17079154636014332,10,0.00692997145931884,0.42031250000000003,True,False,False,False,False,False,True,2
227,SMA_N150_th10_bL1_sL-1,SMA,150,0.1,1.0,-1.0,SPY,-0.03279368893380219,-0.11230834102195865,0.6807143758762624,-0.04817540233609419,-0.15091320638422742,0.1690223982929638,11,-0.04036168244599003,-0.15389936154626438,0.7201397046749696,-0.056047017243976316,-0.2044672001893266,0.17147418484269014,11,0.007567993512187843,0.4197916666666667,True,False,False,False,False,False,True,2
228,SMA_N200_th0_bL1_sL-2,SMA,200,0.0,1.0,-2.0,SPY,-0.04882118737036656,-0.04824079849403408,0.6585638201737096,-0.07413281123990227,-0.06610619805078927,0.2710047392915531,90,-0.06376532802218249,-0.10348120011384938,0.720448006870071,-0.08850788317009284,-0.14080517830290715,0.273220144793769,90,0.01494414065181593,0.41875,True,False,False,True,True,False,True,4
229,SMA_N150_th5_bL3_sL-3,SMA,150,0.05,3.0,-3.0,UPRO,-0.06835102306780572,0.11696842611080514,0.8708918228520867,-0.07848394171845903,0.15866282509540353,0.505296229155632,17,-0.08710671876650433,0.08069708659184767,0.8798288182435,-0.09900416644729272,0.108752429071459,0.5092977150924418,17,0.018755695698698616,0.41666666666666663,True,False,False,True,False,False,True,3
230,EMA_N150_th2_bL1_sL-2,EMA,150,0.02,1.0,-2.0,SPY,-0.046635765377468275,-0.04223348825643419,0.6925786807226096,-0.06733641487319582,-0.057960684622329284,0.2689083138762609,39,-0.06018802128865086,-0.09253956238094768,0.7126854809899941,-0.084452430832523,-0.1261434363701161,0.2709988091104968,39,0.013552255911182587,0.4151041666666667,True,False,False,False,False,False,True,2
231,SMA_N100_th0_bL3_sL-3,SMA,100,0.0,3.0,-3.0,UPRO,-0.07228997969378903,0.10994794683658089,0.8791124659834103,-0.08223063884428322,0.151029107065289,0.5084926879462021,172,-0.10967925503824316,0.034986051357582114,0.9273161536141166,-0.11827601041002023,0.0475967900007752,0.5141962762973674,172,0.03738927534445413,0.4041666666666667,True,False,False,True,True,False,True,4
232,SMA_N150_th0_bL3_sL-3,SMA,150,0.0,3.0,-3.0,UPRO,-0.06254431245646075,0.12934336949749065,0.9310527086331403,-0.06717590945874675,0.17648382939273405,0.5064899544978747,124,-0.09464330269576215,0.0651161615110178,0.9508656775262935,-0.09953382999581985,0.08816315322091942,0.5111662819433351,124,0.032098990239301406,0.403125,True,False,False,True,True,False,True,4
233,EMA_N150_th5_bL2_sL-3,EMA,150,0.05,2.0,-3.0,SSO,-0.06501124558121218,0.06064943850753385,0.8218333209872556,-0.07910514689659356,0.08249939441541378,0.42815454906526623,15,-0.08002225426291443,0.026286560315366542,0.8467781260533095,-0.09450203282397564,0.03553226035095267,0.43138709629337574,15,0.015011008681702243,0.4005208333333334,True,False,False,True,True,False,True,4
234,SMA_N150_th5_bL1_sL-2,SMA,150,0.05,1.0,-2.0,SPY,-0.05989783121260239,-0.09541744299211465,0.6702166278154206,-0.08937085223898446,-0.12975788521041826,0.26790068833806996,17,-0.07034429741075743,-0.1342022274746294,0.7188243792298636,-0.09786019985315902,-0.18143825251536352,0.26976280436482586,17,0.010446466198155036,0.4000000000000001,True,False,False,False,False,False,True,2
235,SMA_N150_th2_bL2_sL-3,SMA,150,0.02,2.0,-3.0,SSO,-0.07189518285241081,0.04891900548967531,0.79975770300561,-0.08989620554102558,0.06742656168088586,0.4352221783133781,34,-0.09143010901027937,0.0037055253217483626,0.8543717119112892,-0.10701443848807192,0.005072672486602741,0.438591590443,34,0.01953492615786856,0.3979166666666667,True,False,False,False,False,False,True,2
236,SMA_N200_th5_bL1_sL-2,SMA,200,0.05,1.0,-2.0,SPY,-0.05255654975053159,-0.07188554439198981,0.7020538862476304,-0.07486113356830518,-0.09754682338170904,0.2635047300516683,14,-0.06229721220824447,-0.1080004375250635,0.7293566212621662,-0.08541392563275549,-0.1455944859274223,0.26559208189696243,14,0.009740662457712879,0.3973958333333334,True,False,False,True,False,False,True,3
237,SMA_N200_th10_bL1_sL-1,SMA,200,0.1,1.0,-1.0,SPY,-0.03523192598002456,-0.12800446146452998,0.7287170533977433,-0.048347881822925466,-0.16922690214332176,0.16846849634761235,10,-0.042690050537365076,-0.16883407537086262,0.7618363391346229,-0.05603572361205178,-0.22080236168315234,0.17097872058350985,10,0.0074581245573405175,0.3947916666666667,True,False,False,False,False,False,True,2
238,EMA_N150_th10_bL2_sL-1,EMA,150,0.1,2.0,-1.0,SSO,-0.050853864962665196,-0.07029593096027416,0.7172562822523412,-0.07090055008367856,-0.09428876643987083,0.2594066447621867,8,-0.05827440918337523,-0.0975569499205317,0.7521423300378197,-0.07747790126430597,-0.13004954071585995,0.2614398707172754,8,0.007420544220710035,0.3947916666666667,True,False,False,False,False,False,True,2
239,EMA_N100_th0_bL3_sL-3,EMA,100,0.0,3.0,-3.0,UPRO,-0.07458663665147225,0.1053543544357794,0.9143133479544313,-0.08157666823780155,0.14410714581373163,0.5086126852354955,176,-0.1137891328722771,0.02714261849865261,0.9473850288162114,-0.12010864581052155,0.03673214618073484,0.515059161405649,176,0.03920249622080485,0.3822916666666667,True,False,False,True,True,False,True,4
240,SMA_N50_th0_bL1_sL-1,SMA,50,0.0,1.0,-1.0,SPY,-0.044167221827256964,-0.17522949222384235,0.6688016731596995,-0.06603934110779432,-0.23997382141141932,0.17256519350831032,284,-0.06465146106106556,-0.2923866772726721,0.7445539700500062,-0.0868324710654936,-0.39444099201424593,0.17561285165562004,284,0.0204842392338086,0.38125000000000003,True,False,False,False,True,False,True,3
241,EMA_N200_th2_bL2_sL-2,EMA,200,0.02,2.0,-2.0,SSO,-0.06710047110671402,-0.03692136810964134,0.773513715142224,-0.08674761648457187,-0.0497855042067503,0.3362841329222468,42,-0.08633100364197266,-0.09242221276629187,0.8289255363181789,-0.10414808068940337,-0.12326537464753612,0.34092230516570626,42,0.019230532535258638,0.37968750000000007,True,False,False,False,False,False,True,2
242,SMA_N200_th2_bL2_sL-3,SMA,200,0.02,2.0,-3.0,SSO,-0.0755784264454663,0.03553284954657218,0.8391615302207094,-0.09006421734512578,0.04837200981556598,0.4297548580083019,26,-0.09417669496676773,-0.008154220216867429,0.8553025390858303,-0.11010921944348047,-0.011031497642477477,0.43295757920253225,26,0.01859826852130142,0.37812500000000004,True,False,False,True,False,False,True,3
243,EMA_N50_th2_bL2_sL-2,EMA,50,0.02,2.0,-2.0,SSO,-0.0644828266758094,-0.024049194023206866,0.8245028776897689,-0.07820812809833758,-0.033131506428917275,0.34090600614005223,74,-0.08704496781994764,-0.0909050945245973,0.8775898434667385,-0.09918638925456835,-0.12410127567508752,0.34443607473524207,74,0.022562141144138237,0.3765625000000001,True,False,False,False,False,False,True,2
244,EMA_N100_th5_bL2_sL-3,EMA,100,0.05,2.0,-3.0,SSO,-0.08028196824698197,0.027903932509532894,0.8318093969027424,-0.0965148609115422,0.03830060775632367,0.4348971630376798,18,-0.09692627069436344,-0.010614304428513013,0.8670969990268582,-0.11178250046205172,-0.014479985984935563,0.4379665070095197,18,0.016644302447381465,0.3760416666666667,True,False,False,False,False,False,True,2
245,EMA_N200_th0_bL3_sL-3,EMA,200,0.0,3.0,-3.0,UPRO,-0.08911484321786312,0.07104923613609652,0.8740758506482016,-0.1019532151034454,0.09654664725049955,0.5046406453727925,124,-0.11910327359577566,0.010494660898193424,0.9192959867873417,-0.1295592228265949,0.014138576537873157,0.5099115008641254,124,0.029988430377912545,0.3729166666666667,True,False,False,False,False,False,True,2
246,EMA_N50_th5_bL1_sL-1,EMA,50,0.05,1.0,-1.0,SPY,-0.04264791317509642,-0.16952718223630905,0.7247423602482119,-0.058845619511587864,-0.233002756438606,0.1707959761182722,19,-0.05096795007675703,-0.21559259659072844,0.735069057405833,-0.06933763510142903,-0.29307408957638015,0.17296017658073046,19,0.00832003690166061,0.36822916666666666,True,False,False,True,True,False,True,4
247,SMA_N200_th0_bL2_sL-3,SMA,200,0.0,2.0,-3.0,SSO,-0.08252432314322933,0.021177658319033194,0.8354374393948053,-0.09877977602130247,0.029001044090744242,0.43365723563761893,90,-0.104866240914406,-0.031383779711649275,0.8802614766923709,-0.11913078521673634,-0.04266554834107036,0.4373379899225052,90,0.022341917771176667,0.3666666666666667,True,False,False,True,True,False,True,4
248,SMA_N100_th5_bL3_sL-3,SMA,100,0.05,3.0,-3.0,UPRO,-0.09132985971567864,0.0687586905689469,0.8774336318445508,-0.10408748468380906,0.09362738929108504,0.5075043387549832,21,-0.11063188549423142,0.03084392830208997,0.8989481133419839,-0.1230681547157818,0.04172035196471703,0.51155021304695,21,0.019302025778552778,0.3666666666666667,True,False,False,False,False,False,True,2
249,EMA_N150_th2_bL2_sL-3,EMA,150,0.02,2.0,-3.0,SSO,-0.0810590437888501,0.02308794031904399,0.8554591598461476,-0.09475501297271559,0.03164191255735459,0.43186601072278125,39,-0.10109621536542057,-0.02401382984841441,0.8839821803297682,-0.1143645399364349,-0.032686365252891446,0.435294893323564,39,0.02003717157657048,0.36458333333333337,True,False,False,False,False,False,True,2
250,EMA_N50_th0_bL2_sL-2,EMA,50,0.0,2.0,-2.0,SSO,-0.0664966587171334,-0.02868343417886943,0.8589619991360768,-0.07741513452750427,-0.039407537285937745,0.3423884639898879,298,-0.10420633900058396,-0.14188160029488148,0.912017367955924,-0.11425916069354947,-0.19254825197021297,0.34725987180571005,298,0.037709680283450564,0.36250000000000004,True,False,False,False,True,False,True,3
251,SMA_N50_th0_bL3_sL-2,SMA,50,0.0,3.0,-2.0,UPRO,-0.07419675278467686,0.024105510446260674,0.8998868307581477,-0.08245120413882118,0.033069742123059916,0.41564396193986425,284,-0.11897524580986407,-0.08564264426841493,0.9445836048680728,-0.12595523063994002,-0.11575634462653361,0.42293385742620465,284,0.044778493025187216,0.36197916666666663,True,False,False,True,True,False,True,4
252,SMA_N50_th2_bL3_sL-2,SMA,50,0.02,3.0,-2.0,UPRO,-0.08001271899068763,0.013471001967945623,0.8723411600316163,-0.09172182015094613,0.018465542919177177,0.4202018974031271,76,-0.10825988024415634,-0.05453428232840662,0.9199201473246312,-0.11768399741978086,-0.073997221520085,0.42519564970762636,76,0.02824716125346871,0.35989583333333336,True,False,False,False,False,False,True,2
253,EMA_N200_th5_bL2_sL-3,EMA,200,0.05,2.0,-3.0,SSO,-0.08400176305604923,0.005023214780512992,0.8450865952054911,-0.09940018399608311,0.006763125363606446,0.41988731197697626,14,-0.09768374911585997,-0.026736115009508045,0.879653956756052,-0.11104792784209563,-0.0357650923040827,0.42328490642429023,14,0.013681986059810747,0.35885416666666664,True,False,False,True,False,False,True,3
254,SMA_N150_th0_bL1_sL-2,SMA,150,0.0,1.0,-2.0,SPY,-0.06265730969571004,-0.09679513303620231,0.8078538540494012,-0.07756020396713793,-0.13241510694513306,0.2750104075904409,124,-0.07844016268090392,-0.15553549260352437,0.8353265096570951,-0.0939035955091428,-0.21153235005798549,0.2768657032884261,124,0.015782852985193885,0.35781250000000003,True,False,False,True,True,False,True,4
255,EMA_N200_th0_bL1_sL-2,EMA,200,0.0,1.0,-2.0,SPY,-0.07054137257659787,-0.14171556015504763,0.7488702447956135,-0.0941970562548529,-0.19276558268157154,0.2655169195583365,124,-0.08553709153547173,-0.19915246452241833,0.8043483098844626,-0.10634334713497237,-0.26908098903800265,0.2676290192454347,124,0.01499571895887386,0.35260416666666666,True,False,False,False,False,False,True,2
256,SMA_N100_th5_bL1_sL-2,SMA,100,0.05,1.0,-2.0,SPY,-0.07306516699412591,-0.1350109176122295,0.7477751208504901,-0.09771008015220464,-0.1847514845209805,0.27659721284543665,21,-0.08375558191277266,-0.17404889415368072,0.7923825688388106,-0.10570093942817478,-0.23689669425328846,0.2783092994428652,21,0.010690414918646751,0.3510416666666667,True,False,False,False,False,False,True,2
257,SMA_N100_th0_bL1_sL-2,SMA,100,0.0,1.0,-2.0,SPY,-0.0719784326499685,-0.12443353219344619,0.7888032625508256,-0.09125017107206838,-0.17143833197089844,0.28101873783079334,172,-0.08921964818784511,-0.18783714948826613,0.831225306166951,-0.10733509618380821,-0.2572059474767027,0.28295099561674686,172,0.01724121553787661,0.3494791666666667,True,False,False,True,True,False,True,4
258,EMA_N100_th2_bL3_sL-3,EMA,100,0.02,3.0,-3.0,UPRO,-0.09309435129764565,0.0647302496169006,0.9108030056298743,-0.10221129126958182,0.08875908886270206,0.5077340011654885,52,-0.11860602717318247,0.013518723824689723,0.9382256486123867,-0.126415247066202,0.01839511231038264,0.5122713584984736,52,0.02551167587553682,0.34739583333333335,True,False,False,True,True,False,False,3
259,EMA_N150_th0_bL3_sL-3,EMA,150,0.0,3.0,-3.0,UPRO,-0.08866549908486498,0.07355223032104014,0.9449417866787471,-0.0938317051217555,0.1002574344060374,0.5065525889135268,146,-0.12091107740024776,0.008415183321951103,0.9584591126664032,-0.1261515236303372,0.011368331748680911,0.511982593218183,146,0.03224557831538277,0.34687500000000004,True,False,False,True,True,False,True,4
260,SMA_N200_th5_bL2_sL-3,SMA,200,0.05,2.0,-3.0,SSO,-0.09324174253054418,-0.013317202926699115,0.8766713339911313,-0.10635883587758266,-0.01805143847552095,0.42577988022162955,14,-0.10714598641064987,-0.04560109916722396,0.8934552616292006,-0.11992316908545703,-0.06142570768887532,0.4290222796881943,14,0.013904243880105693,0.3380208333333333,True,False,False,True,False,False,True,3
261,EMA_N100_th0_bL1_sL-2,EMA,100,0.0,1.0,-2.0,SPY,-0.07214954660348083,-0.12865610610085343,0.8227054828220273,-0.08769790418315307,-0.17643358410490614,0.2785257149661089,176,-0.09048061135672814,-0.19635480598966137,0.8581753253961905,-0.1054337134605406,-0.26738856091330093,0.28076266888502227,176,0.018331064753247306,0.33645833333333336,True,False,False,True,True,False,True,4
262,EMA_N150_th10_bL1_sL-1,EMA,150,0.1,1.0,-1.0,SPY,-0.06470862912636266,-0.311040565800687,0.6791442498065153,-0.09527965398337365,-0.41904349227862886,0.1689445553228301,8,-0.06998926576938669,-0.34016375053922737,0.7082211305507674,-0.09882402931829729,-0.4551678118095441,0.17036876788790575,8,0.005280636643024028,0.33177083333333335,True,False,False,False,False,False,True,2
263,EMA_N100_th2_bL1_sL-2,EMA,100,0.02,1.0,-2.0,SPY,-0.07454257638270356,-0.14273489958026722,0.7964046915977999,-0.0935988664671868,-0.19647270437538167,0.2753745325637242,52,-0.08759348625796215,-0.19118565712091296,0.8301051258704107,-0.10552095575378549,-0.2616539858959479,0.2771545798660793,52,0.013050909875258587,0.33125000000000004,True,False,False,False,True,False,True,3
264,SMA_N150_th5_bL2_sL-3,SMA,150,0.05,2.0,-3.0,SSO,-0.10266412401052849,-0.03242664489600514,0.8549800269556429,-0.12007780389454033,-0.04403785554495442,0.4308793419000105,17,-0.11739820882002505,-0.06714921991051834,0.8901520920751487,-0.1318855618777943,-0.09068188621414854,0.4337907067159797,17,0.014734084809496562,0.32760416666666664,True,False,False,False,False,False,True,2
265,SMA_N100_th2_bL3_sL-3,SMA,100,0.02,3.0,-3.0,UPRO,-0.11178862150255087,0.02384795725307463,0.9104977855949032,-0.12277747762945974,0.03256910804992719,0.507696617578422,48,-0.13657464150757181,-0.02685956605685002,0.9374581873619606,-0.14568611523026698,-0.036418998533411295,0.5120046165209663,48,0.024786020005020948,0.321875,True,False,False,False,True,False,True,3
266,EMA_N150_th0_bL1_sL-2,EMA,150,0.0,1.0,-2.0,SPY,-0.0760597737043297,-0.15359303538352606,0.8267285707383079,-0.09200090137976569,-0.20974059450971533,0.2721608791225393,146,-0.09189073338536735,-0.21323238791039287,0.8600358213363077,-0.1068452395884967,-0.28926071487774774,0.2742560195175638,146,0.01583095968103765,0.3140625,True,False,False,False,False,False,True,2
267,SMA_N150_th0_bL2_sL-3,SMA,150,0.0,2.0,-3.0,SSO,-0.10038011484899911,-0.019220483786614926,0.9338505944726135,-0.10749055089019692,-0.02628240708654841,0.43827030710783366,124,-0.1242549158208146,-0.07672852969164258,0.948791029623947,-0.13096130964693353,-0.10428867677213147,0.44135087345382,124,0.02387480097181549,0.30937500000000007,True,False,False,True,True,False,True,4
268,SMA_N50_th5_bL3_sL-3,SMA,50,0.05,3.0,-3.0,UPRO,-0.11546611277444008,0.018733612915665256,0.9202225923332026,-0.12547628556008225,0.025570747275624205,0.51081699203131,29,-0.13671068041327794,-0.023929350158409125,0.9469435322019963,-0.1443704674716714,-0.03243695846348784,0.5150013432282248,29,0.021244567638837863,0.30833333333333335,True,False,False,False,True,False,True,3
269,SMA_N150_th10_bL3_sL-2,SMA,150,0.1,3.0,-2.0,UPRO,-0.0957378320473965,-0.006857217369276913,0.9569409769682559,-0.10004570224457257,-0.009214388591597391,0.4383763758466482,11,-0.10677717354251726,-0.031287014822947413,0.9649601447186563,-0.11065449088951668,-0.0418199835589874,0.44129903759125977,11,0.011039341495120758,0.3041666666666667,True,False,False,False,False,False,True,2
270,SMA_N100_th2_bL1_sL-2,SMA,100,0.02,1.0,-2.0,SPY,-0.08454596373922951,-0.17896537898007356,0.7956312093101547,-0.10626275433882787,-0.24550180525669002,0.2772907316457542,48,-0.09725702082074694,-0.22633179340095985,0.8352392239946074,-0.11644211386003452,-0.3088717799160846,0.27892187383089156,48,0.01271105708151743,0.30312500000000003,True,False,False,False,False,False,True,2
271,EMA_N200_th10_bL3_sL-2,EMA,200,0.1,3.0,-2.0,UPRO,-0.09635803100662144,-0.00313321258294054,0.9632778893876505,-0.10003139495693773,-0.00417397787632545,0.4430427693881775,10,-0.1057120572840291,-0.023500964292105464,0.9691604126896196,-0.10907591344002217,-0.031168771560315937,0.44561176148934334,10,0.009354026277407668,0.30208333333333337,True,False,False,False,False,False,True,2
272,SMA_N100_th0_bL2_sL-3,SMA,100,0.0,2.0,-3.0,SSO,-0.1120854106729291,-0.0418377648315912,0.9150074371873559,-0.12249672092007119,-0.057603593999117846,0.4450631591405854,172,-0.13905142148692962,-0.10646923746263907,0.9429193305964844,-0.14746905379378172,-0.1455658225828756,0.44859632754731993,172,0.02696601081400052,0.2932291666666667,True,False,False,True,True,False,True,4
273,SMA_N50_th5_bL1_sL-2,SMA,50,0.05,1.0,-2.0,SPY,-0.08694609559080291,-0.19224463869024938,0.815428925761492,-0.10662620964740478,-0.2633089769744163,0.27503513892329134,29,-0.09862347577555763,-0.23575216357429912,0.8512787845111297,-0.11585332275394938,-0.3211428226194985,0.2767507830588215,29,0.011677380184754726,0.29270833333333335,True,False,False,False,False,False,True,2
274,EMA_N200_th0_bL2_sL-3,EMA,200,0.0,2.0,-3.0,SSO,-0.11644965698373722,-0.07236109587474625,0.9051542604662763,-0.1286517249819384,-0.09839010136658405,0.42782271401604305,124,-0.13906039974320938,-0.12799284857030077,0.9365005113277025,-0.14848940076504563,-0.1728198830936287,0.43139713394969575,124,0.02261074275947217,0.28437500000000004,True,False,False,False,False,False,True,2
275,EMA_N100_th0_bL2_sL-3,EMA,100,0.0,2.0,-3.0,SSO,-0.11256090005695052,-0.04584650776679446,0.9360820942152349,-0.12024682530789783,-0.06284489634555467,0.4423929486335952,176,-0.14093960269306638,-0.11387165346700369,0.9556922960001699,-0.14747382947726653,-0.15486332094314234,0.4464346401320493,176,0.02837870263611586,0.28177083333333336,True,False,False,True,True,False,True,4
276,SMA_N50_th2_bL2_sL-2,SMA,50,0.02,2.0,-2.0,SSO,-0.10225185967303374,-0.14485965002855333,0.8915474887737532,-0.11469031202552359,-0.19897218912950673,0.3409021443102015,76,-0.12298795089191705,-0.2078275645497267,0.9234378615320985,-0.133184869296852,-0.28305638620265877,0.34419812897660323,76,0.020736091218883312,0.28125000000000006,True,False,False,False,False,False,True,2
277,EMA_N200_th2_bL1_sL-2,EMA,200,0.02,1.0,-2.0,SPY,-0.09263801739622657,-0.23530896848772026,0.8192442261960049,-0.11307741261280839,-0.31802883699610773,0.2638801408294976,42,-0.10501490266017943,-0.28252161759124206,0.8541396297105106,-0.12294816796613409,-0.3791656254790847,0.26613760123498764,42,0.012376885263952864,0.2807291666666667,True,False,False,False,False,False,True,2
278,SMA_N200_th10_bL3_sL-2,SMA,200,0.1,3.0,-2.0,UPRO,-0.1079502049631832,-0.031337152468617575,0.9729989816893189,-0.11094585605399121,-0.04150103752961958,0.442858061376514,10,-0.11881666983783745,-0.0550468728695763,0.9780176069796787,-0.12148725032135975,-0.07252604423810323,0.4459284512953192,10,0.010866464874654258,0.27812500000000007,True,False,False,False,False,False,True,2
279,EMA_N50_th5_bL3_sL-2,EMA,50,0.05,3.0,-2.0,UPRO,-0.10488088826092379,-0.05387597170594073,0.9537556823212167,-0.10996620015481157,-0.07372483221945385,0.4181989558996051,19,-0.11909923712892223,-0.08718784922507494,0.9570304785152488,-0.12444665013563053,-0.11841044687554611,0.4218911890993146,19,0.014218348867998443,0.2776041666666667,True,False,False,True,True,False,True,4
280,EMA_N150_th5_bL1_sL-3,EMA,150,0.05,1.0,-3.0,SPY,-0.1129058689877932,-0.12949423234786592,0.8953398790580477,-0.1261039205654249,-0.17639458097870708,0.3742810444372177,15,-0.12241742661085275,-0.1560918371393711,0.9126561255357339,-0.1341331342503104,-0.21190973290197024,0.3757571112300114,15,0.009511557623059552,0.27760416666666665,True,False,False,True,False,False,True,3
281,SMA_N50_th0_bL2_sL-2,SMA,50,0.0,2.0,-2.0,SSO,-0.10348942113505466,-0.14697488132043635,0.905888160825648,-0.11424083635305703,-0.202006360077812,0.34226773061601556,284,-0.1362242877026968,-0.2469890443499695,0.9406725559158283,-0.14481584143811907,-0.3353371200115682,0.3470820523568421,284,0.03273486656764213,0.27239583333333334,True,False,False,False,True,False,True,3
