rank,cfg_id,filter,lookback,threshold_pct,buy_leverage,sell_leverage,pure_cagr,pure_sharpe,pure_max_drawdown,pure_calmar,pure_sortino,pure_volatility,pure_n_switches,tax15_cagr,tax15_sharpe,tax15_max_drawdown,tax15_calmar,tax15_sortino,tax15_volatility,tax15_n_switches,tax_drag_cagr,composite_pure,g1_pbo,g2_dsr,g3_walk_forward,g4_oos_sharpe,g5_fwd_stress,g6_bootstrap_ci,g7_cross_lib,gates_passed
284,SMA_N200_th5_bL1_sL-3,SMA,200,0.05,1.0,-3.0,-0.06436745804084243,0.05198846290976729,0.9753258435472033,-0.06599584996819292,0.07150348707420243,0.4143353179001801,25,-0.07398493737714884,0.028597526270138604,0.9793473664614648,-0.07554514354234493,0.03920672793123355,0.4158366974647452,25,0.009617479336306411,0.265625,True,False,False,False,False,False,True,2
285,EMA_N200_th5_bL1_sL-3,EMA,200,0.05,1.0,-3.0,-0.06476957637103453,0.04884960431379876,0.9762893881134925,-0.06634260001144777,0.06700621115809284,0.411821430226156,25,-0.07367940450505661,0.02715409917094501,0.9799946657434475,-0.07518347505408271,0.03712914371139597,0.41331559370902454,25,0.00890982813402208,0.2598958333333333,True,False,False,False,False,False,True,2
286,SMA_N200_th10_bL1_sL-2,SMA,200,0.1,1.0,-2.0,-0.05193508430250793,-0.041535691533000824,0.9502352219640526,-0.05465497710678697,-0.05648379935348486,0.28573618109581383,19,-0.05948214864126522,-0.0673124382352462,0.9570540819293708,-0.06215129297745884,-0.09109337401107011,0.28739027313163285,19,0.007547064338757292,0.2598958333333333,True,False,False,False,False,False,True,2
287,SMA_N200_th2_bL1_sL-3,SMA,200,0.02,1.0,-3.0,-0.07158467120973366,0.045150697882328346,0.9753178082471639,-0.07339625156479535,0.06395004536483308,0.4311492154141505,56,-0.0837195572088244,0.0157561202145691,0.9850919385077005,-0.08498654179999664,0.022259717218178224,0.43225060541033944,56,0.012134885999090739,0.2546875,True,False,False,False,False,False,True,2
288,EMA_N50_th0_bL2_sL-2,EMA,50,0.0,2.0,-2.0,-0.06334386504709422,0.009709413558058858,0.9756919354600324,-0.06492199304407287,0.013600726614752326,0.37109407297279917,740,-0.10296905530713163,-0.09959954485658465,0.9945853964939683,-0.10352962718949,-0.137662125986141,0.3764230643436394,740,0.03962519026003741,0.2526041666666667,True,False,False,False,True,False,True,3
289,EMA_N50_th5_bL3_sL-3,EMA,50,0.05,3.0,-3.0,-0.09091606687345777,0.10700566180856232,0.9954673292596913,-0.09133003585468766,0.1507405040957037,0.5538010886261847,44,-0.11022917565146295,0.07194384093460095,0.9972461836620884,-0.11053356478806393,0.10070112891264384,0.5574782404552022,44,0.019313108778005184,0.25,True,False,False,False,True,False,True,3
290,SMA_N200_th10_bL2_sL-3,SMA,200,0.1,2.0,-3.0,-0.07982748524292871,0.0592899159692389,0.9909012396419307,-0.08056048579753008,0.08059961443955467,0.46337377680982533,19,-0.09072129031714626,0.03608188499968861,0.9928345876377855,-0.0913760373044578,0.04884278013297537,0.4657220096982052,19,0.010893805074217555,0.246875,True,False,False,False,False,False,True,2
291,SMA_N50_th2_bL1_sL-1,SMA,50,0.02,1.0,-1.0,-0.049483831903339714,-0.18119575531488993,0.9007929559776472,-0.05493363549855249,-0.24998653995787964,0.18525999932431028,194,-0.06386541115709188,-0.2577312229494428,0.9431921036020402,-0.06771198668138821,-0.35159439218449834,0.1876143944789631,194,0.014381579253752164,0.24635416666666668,True,False,False,False,False,False,True,2
292,SMA_N150_th10_bL1_sL-2,SMA,150,0.1,1.0,-2.0,-0.06380177933510844,-0.07884709654097,0.9394061752841693,-0.06791713852190559,-0.1074803826832316,0.29107504353037295,21,-0.07109270680409274,-0.10307036059970702,0.9557736482365019,-0.07438236755665519,-0.13976564780269995,0.2928735177574394,21,0.0072909274689842984,0.24479166666666669,True,False,False,False,False,False,True,2
293,EMA_N100_th2_bL3_sL-3,EMA,100,0.02,3.0,-3.0,-0.08778396502135866,0.11315572398392743,0.9984066050974629,-0.08792406277479436,0.1579663157465627,0.5531910458854348,126,-0.11674778568091349,0.05983823582697828,0.9991961842998044,-0.11684170487773182,0.08285409267201321,0.5580841578392128,126,0.02896382065955483,0.24375,True,False,False,True,True,False,True,4
294,SMA_N100_th10_bL3_sL-2,SMA,100,0.1,3.0,-2.0,-0.08154118940828203,0.05091067326111338,0.9952989269901625,-0.08192633107208,0.06905386804651253,0.4547706553940577,19,-0.09018982339567627,0.033792891039983314,0.9958689250533724,-0.0905639498600106,0.045586202763862015,0.45777589735177243,19,0.008648633987394239,0.2328125,True,False,False,False,True,False,True,3
295,SMA_N150_th0_bL1_sL-2,SMA,150,0.0,1.0,-2.0,-0.06431241604763949,-0.06289309964033324,0.9719016544176731,-0.06617173224812861,-0.08836088263141714,0.30692107636227706,352,-0.08030592179906382,-0.11636612279270432,0.9835764649206681,-0.08164685173261137,-0.16252201895249271,0.30880349289010883,352,0.01599350575142433,0.23177083333333331,True,False,False,False,True,False,True,3
296,EMA_N100_th10_bL1_sL-1,EMA,100,0.1,1.0,-1.0,-0.05290079212488086,-0.20181770235939794,0.917711311264789,-0.05764426293490164,-0.2753299719680821,0.18435797936518813,14,-0.05739782099282542,-0.22314283807511065,0.9215169426279511,-0.0622862351604087,-0.30176222771995687,0.1862754473005754,14,0.004497028867944564,0.22916666666666669,True,False,False,False,False,False,True,2
297,SMA_N100_th0_bL3_sL-3,SMA,100,0.0,3.0,-3.0,-0.09704690157945528,0.09522635704416929,0.9978830894781557,-0.09725277700637866,0.13327980305186407,0.5539899111275027,446,-0.13540805611206808,0.023343432063441607,0.9992906018618599,-0.13550418252686283,0.03234668731114839,0.559937304034837,446,0.038361154532612796,0.22864583333333333,True,False,False,True,True,False,True,4
298,EMA_N200_th10_bL1_sL-2,EMA,200,0.1,1.0,-2.0,-0.06435943386650322,-0.09320963128666118,0.9577939290234523,-0.06719549155226201,-0.12672666008331893,0.2816621760095334,19,-0.07081389294343243,-0.11541171803392022,0.9627682806579213,-0.07355237430032568,-0.15617820727613074,0.28323356608140315,19,0.006454459076929209,0.2265625,True,False,False,False,False,False,True,2
299,SMA_N50_th0_bL3_sL-2,SMA,50,0.0,3.0,-2.0,-0.08095638717681763,0.035996136174484224,0.9949304478734857,-0.08136889101127595,0.0498464014880765,0.44678100760145467,696,-0.12773443655524697,-0.07156654913493829,0.9987983320853498,-0.12788811560042906,-0.09766945161635657,0.45415279081411614,696,0.04677804937842933,0.225,True,False,False,True,True,False,True,4
300,EMA_N150_th0_bL1_sL-2,EMA,150,0.0,1.0,-2.0,-0.06546644187461592,-0.0686083141602377,0.9739481974372636,-0.06721758102420321,-0.09608894218714287,0.3054953337940728,368,-0.08193870080980425,-0.12387712280010775,0.985564822495606,-0.08313882449895331,-0.17241073716848931,0.30750677040555824,368,0.016472258935188333,0.22395833333333334,True,False,False,False,False,False,True,2
301,EMA_N100_th0_bL1_sL-2,EMA,100,0.0,1.0,-2.0,-0.0682351899042083,-0.07360277478835325,0.9692782960210417,-0.07039793440575193,-0.10339041626723199,0.30930606811301525,450,-0.08699898423651053,-0.13597230640451,0.9848789436160454,-0.08833469818847813,-0.18965980772795424,0.31157046183495923,450,0.01876379433230224,0.22343750000000004,True,False,False,False,True,False,True,3
302,SMA_N50_th5_bL1_sL-2,SMA,50,0.05,1.0,-2.0,-0.06674440176800134,-0.07591770972690436,0.9724949183834356,-0.06863213422127655,-0.10633564040622877,0.303203176095849,64,-0.07891906382988323,-0.1166902448580045,0.982486659227361,-0.08032583759655944,-0.16254504820429974,0.30495768316738703,64,0.012174662061881891,0.22187500000000002,True,False,False,False,False,False,True,2
303,SMA_N50_th10_bL1_sL-1,SMA,50,0.1,1.0,-1.0,-0.05311943518621509,-0.20341969982997274,0.9272266005866944,-0.05728851518345596,-0.28820714024546973,0.18458953440774764,8,-0.057192650921719324,-0.22202380829659416,0.9388255197147597,-0.06091936118129382,-0.31117641527746986,0.18662289195876436,8,0.004073215735504232,0.221875,True,False,False,False,False,False,True,2
304,SMA_N150_th0_bL2_sL-3,SMA,150,0.0,2.0,-3.0,-0.0909671019003565,0.04847995130030084,0.9961055280363198,-0.09132275581251435,0.06811363596192166,0.48574365748318316,352,-0.11636625443012794,-0.006233079290419459,0.9982974219556185,-0.11656471495455915,-0.008700732913110625,0.48903928006511765,352,0.02539915252977143,0.21979166666666666,True,False,False,True,True,False,True,4
305,SMA_N100_th2_bL3_sL-3,SMA,100,0.02,3.0,-3.0,-0.1010845654873177,0.08655586707240766,0.9983304347450809,-0.10125361500486478,0.12082954489842339,0.5531658402979001,124,-0.1290160217331433,0.03440673060846782,0.9991920496273649,-0.1291203445636483,0.047660956749130595,0.5577791426862144,124,0.027931456245825603,0.2177083333333333,True,False,False,True,True,False,True,4
306,SMA_N50_th0_bL1_sL-1,SMA,50,0.0,1.0,-1.0,-0.055153766756136924,-0.21090147936650436,0.9354725877197105,-0.05895818592672892,-0.29125146720173534,0.18647587363454535,696,-0.07535490764434616,-0.3184399357915537,0.9685295905314899,-0.07780341290656327,-0.4334825896552539,0.1895011925239746,696,0.020201140888209235,0.21458333333333335,True,False,False,False,True,False,True,3
307,EMA_N100_th0_bL2_sL-3,EMA,100,0.0,2.0,-3.0,-0.09537354898340633,0.04103770600643168,0.9958231031877319,-0.09577358536682451,0.0576569518801438,0.48850609023004954,450,-0.12543394464395508,-0.023642744491714548,0.9983081678742702,-0.12564651745867772,-0.03296313918598119,0.49244003901083416,450,0.030060395660548744,0.2125,True,False,False,False,True,False,True,3
308,EMA_N150_th0_bL2_sL-3,EMA,150,0.0,2.0,-3.0,-0.09250132239054931,0.0437551076523494,0.9977070131326742,-0.09271391417817824,0.06128216538688538,0.484247316317301,368,-0.11911341403180387,-0.013697410716238399,0.9988639594335644,-0.1192488856033515,-0.01905079192686172,0.4878289752823126,368,0.026612091641254554,0.21145833333333336,True,False,False,False,False,False,True,2
309,SMA_N150_th10_bL2_sL-3,SMA,150,0.1,2.0,-3.0,-0.09881326530236967,0.019728862572311906,0.988467772564059,-0.09996609706966034,0.02687042498216061,0.46924298817897064,21,-0.1094065573492502,-0.002310287071561955,0.9928369956214924,-0.11019589099896936,-0.0031316364730704185,0.4718906609531723,21,0.010593292046880531,0.20989583333333336,True,False,False,False,False,False,True,2
310,SMA_N100_th5_bL1_sL-3,SMA,100,0.05,1.0,-3.0,-0.09287156861046009,-0.006939715208203098,0.989691740429776,-0.09383888418643403,-0.009822558662438342,0.4328616785536621,43,-0.10352694884382885,-0.03270574890062753,0.9934384567291954,-0.10421073207159887,-0.04615080155114484,0.43418902567420936,43,0.01065538023336876,0.20833333333333337,True,False,False,False,False,False,True,2
311,SMA_N50_th2_bL3_sL-2,SMA,50,0.02,3.0,-2.0,-0.09467412523301244,0.0054443781497226385,0.9921146859255028,-0.09542659389694938,0.007501661320004219,0.4496067163487497,194,-0.12651033724964245,-0.06696180458457134,0.9977112005088489,-0.12680055830296394,-0.09125451826201907,0.4552744074772997,194,0.031836212016630006,0.20833333333333337,True,False,False,True,True,False,True,4
312,EMA_N50_th2_bL2_sL-2,EMA,50,0.02,2.0,-2.0,-0.08667393023255243,-0.0596180182822385,0.9861991560275892,-0.08788684283778449,-0.08285202743733262,0.36974976459509123,186,-0.1105635142941499,-0.12549352340147954,0.9947464607154892,-0.11114743169292114,-0.17266983994749532,0.3737950513631357,186,0.02388958406159747,0.20416666666666666,True,False,False,True,True,False,True,4
313,EMA_N200_th10_bL2_sL-3,EMA,200,0.1,2.0,-3.0,-0.09975481935179864,0.0076163483371585045,0.9930866967146895,-0.100449255519992,0.010355653769926004,0.45920449734667607,19,-0.10882594185907324,-0.011906209354094996,0.9944454020702302,-0.10943380263262324,-0.016125098305227556,0.46134790836332457,19,0.009071122507274598,0.20052083333333334,True,False,False,False,False,False,True,2
314,SMA_N200_th0_bL1_sL-3,SMA,200,0.0,1.0,-3.0,-0.09911512532104172,-0.020418555787025283,0.9926568241001485,-0.09984832916540959,-0.028883005748768155,0.4352685167604199,236,-0.11301585719693674,-0.05435097362276156,0.9959723236019375,-0.11347288927488916,-0.0766169135437385,0.4367791483254227,236,0.013900731875895023,0.196875,True,False,False,False,False,False,True,2
315,SMA_N50_th5_bL2_sL-3,SMA,50,0.05,2.0,-3.0,-0.10143915755380128,0.021614397469112524,0.9970489918026707,-0.10173939133161217,0.030243805427754764,0.4823768349009029,64,-0.12010078111552192,-0.018546551671316996,0.9985447339031095,-0.12027581443053857,-0.025801865996044327,0.48532580574674067,64,0.01866162356172063,0.1921875,True,False,False,False,False,False,True,2
316,EMA_N100_th2_bL1_sL-2,EMA,100,0.02,1.0,-2.0,-0.08031198246574178,-0.11918209522277719,0.9831940206045475,-0.08168477511321667,-0.16705609893398574,0.3068236468155547,126,-0.09398504008506614,-0.16521630348313404,0.9899897045352676,-0.0949353712008406,-0.23031987545517035,0.30856917306049997,126,0.013673057619324358,0.19166666666666668,True,False,False,False,True,False,True,3
317,EMA_N50_th5_bL1_sL-2,EMA,50,0.05,1.0,-2.0,-0.0821601037984695,-0.11974304822752625,0.9778919105222584,-0.08401757179338012,-0.16926638544887343,0.31120767534259564,44,-0.09207860859486738,-0.15248369190521893,0.9845979755316646,-0.09351899037284395,-0.21458347562335015,0.312610286314076,44,0.009918504796397887,0.18906250000000002,True,False,False,False,True,False,True,3
318,SMA_N150_th2_bL1_sL-3,SMA,150,0.02,1.0,-3.0,-0.10268968038628079,-0.029673890057420816,0.9925779409098493,-0.1034575484240059,-0.04207795996498114,0.4352519886861257,80,-0.1144331447331417,-0.05848415631430784,0.9951676466837355,-0.11498881129674485,-0.08269668078006844,0.43647615334271916,80,0.01174346434686091,0.1890625,True,False,False,False,False,False,True,2
319,EMA_N200_th2_bL1_sL-3,EMA,200,0.02,1.0,-3.0,-0.10119685651888466,-0.03401453448913577,0.9933100893036294,-0.1018784140105028,-0.047992155124043576,0.4274673003430087,78,-0.11325166071088766,-0.06408722797645805,0.9960152225122713,-0.1137047488342904,-0.09016120104497749,0.4287207147851074,78,0.012054804192002999,0.1885416666666667,True,False,False,False,False,False,True,2
320,EMA_N50_th10_bL1_sL-1,EMA,50,0.1,1.0,-1.0,-0.06462802214918284,-0.2696560808383363,0.9555282108451577,-0.06763591217471207,-0.3798903946832094,0.18457538508184834,6,-0.06815469836874422,-0.2851974864960054,0.9618043416914335,-0.0708612920678722,-0.397947943780013,0.18641107517322453,6,0.0035266762195613754,0.18177083333333333,True,False,False,False,False,False,True,2
321,EMA_N50_th0_bL3_sL-3,EMA,50,0.0,3.0,-3.0,-0.123393752663434,0.04303610021666744,0.9988753877014491,-0.12353267903354806,0.06041583135541495,0.5555812558921099,740,-0.1730273585997405,-0.05380169250243693,0.9998505971586784,-0.1730532132414986,-0.07467437661471932,0.5622857102330155,740,0.0496336059363065,0.1791666666666667,True,False,False,False,True,False,True,3
322,SMA_N100_th10_bL2_sL-2,SMA,100,0.1,2.0,-2.0,-0.0965868261583408,-0.08723337283700011,0.9936507054641958,-0.09720400300346903,-0.11889068900077655,0.3686254048141426,19,-0.10412096947954508,-0.10604366037203998,0.9943022991663902,-0.1047176191454437,-0.14366632814425823,0.37123077187857584,19,0.0075341433212042785,0.1765625,True,False,False,False,False,False,True,2
323,SMA_N100_th2_bL1_sL-2,SMA,100,0.02,1.0,-2.0,-0.08727282737415609,-0.14263450131957822,0.9866513675313959,-0.08845356145657905,-0.1999410113761243,0.3077190662805257,124,-0.10050733040533777,-0.18740948333934246,0.9922066480550381,-0.10129677179885474,-0.26137884634678243,0.30933552533983805,124,0.013234503031181677,0.175,True,False,False,False,False,False,True,2
324,EMA_N100_th10_bL3_sL-2,EMA,100,0.1,3.0,-2.0,-0.11473533241189582,-0.0387284729881714,0.9956866805098026,-0.11523236642389358,-0.05258958523749363,0.44688005913253903,14,-0.12199029424833097,-0.05352183767086761,0.9969034328130897,-0.12236921875581808,-0.07233493853556353,0.44941296486107146,14,0.007254961836435148,0.17239583333333336,True,False,False,False,False,False,True,2
325,EMA_N150_th10_bL3_sL-3,EMA,150,0.1,3.0,-3.0,-0.1329381550163512,0.02951619926854606,0.997532001124779,-0.1332670579655141,0.04005260052972743,0.5520368051825423,18,-0.1424493646518581,0.012729346053863354,0.998417217547194,-0.14267518843656626,0.017207058655850378,0.5545883806372462,18,0.00951120963550689,0.17187500000000003,True,False,False,False,False,False,True,2
326,EMA_N200_th0_bL1_sL-3,EMA,200,0.0,1.0,-3.0,-0.10890590433962388,-0.051086625179129194,0.9954837732976184,-0.10939997944804715,-0.07199098567851114,0.4301927250743625,276,-0.12247399082916532,-0.08489162497665033,0.9974645723584313,-0.12278530408311607,-0.11922797676803079,0.43166177508372383,276,0.013568086489541442,0.17031250000000003,True,False,False,False,False,False,True,2
327,SMA_N100_th0_bL1_sL-2,SMA,100,0.0,1.0,-2.0,-0.09130992215933764,-0.1528039636879811,0.9883506127090851,-0.0923861643683871,-0.2144799233415239,0.310553096420285,446,-0.10898093113653606,-0.21225909938581314,0.9941054702579971,-0.10962713152383376,-0.2959332583777974,0.3127181292228032,446,0.01767100897719842,0.16875,True,False,False,False,True,False,True,3
328,SMA_N50_th10_bL3_sL-2,SMA,50,0.1,3.0,-2.0,-0.10444684774369839,-0.04173449586683496,0.9979672967804102,-0.10465958962849718,-0.05907665862697849,0.42890717385714994,8,-0.11084526266617023,-0.05419387639685491,0.9984771381077528,-0.11101432214686133,-0.07619962590772497,0.43182518345925636,8,0.00639841492247184,0.1671875,True,False,False,False,False,False,True,2
329,EMA_N100_th2_bL2_sL-3,EMA,100,0.02,2.0,-3.0,-0.12195718775525344,-0.022643072613547886,0.9984881794500622,-0.12214184430548176,-0.03171106528511175,0.48592170184444305,126,-0.14328359106050859,-0.06936393022833508,0.9993458917814078,-0.1433773753801049,-0.09654913695285444,0.4890592337983695,126,0.02132640330525515,0.1635416666666667,True,False,False,True,True,False,True,4
330,EMA_N50_th5_bL2_sL-3,EMA,50,0.05,2.0,-3.0,-0.12637397097117598,-0.028146348584324687,0.9978899454574804,-0.12664119079107478,-0.03975570359081776,0.49080675624609127,44,-0.14094588237736183,-0.05944927042667614,0.9987742298980389,-0.141118861658806,-0.08356152339370297,0.4932360726644396,44,0.014571911406185856,0.159375,True,False,False,False,True,False,True,3
331,EMA_N150_th2_bL1_sL-3,EMA,150,0.02,1.0,-3.0,-0.1198982104656382,-0.07707088437238532,0.9971774301744271,-0.12023758945754068,-0.10850104351203922,0.43255058408072944,94,-0.13134101332412562,-0.1054573579122263,0.9982868622174842,-0.131566404702932,-0.14798882717854678,0.4339644313065757,94,0.011442802858487422,0.15416666666666667,True,False,False,False,False,False,True,2
332,SMA_N50_th0_bL2_sL-2,SMA,50,0.0,2.0,-2.0,-0.10625707985968835,-0.11668645516249049,0.9955526961637223,-0.10673174837368325,-0.16212578449272722,0.3709415145357813,696,-0.14067483837319295,-0.21429929582800938,0.9988113524649005,-0.14084225016669144,-0.29414097273940315,0.37591181003435886,696,0.03441775851350459,0.153125,True,False,False,False,True,False,True,3
333,EMA_N150_th10_bL1_sL-2,EMA,150,0.1,1.0,-2.0,-0.09752280161178695,-0.19544992542619097,0.984466806173172,-0.09906154377198195,-0.266397643399095,0.29668880932039504,18,-0.10315863460082952,-0.21393684786046713,0.9879304365852382,-0.10441892544316712,-0.29039940168351036,0.2981162226515114,18,0.005635832989042577,0.15208333333333335,True,False,False,False,False,False,True,2
334,SMA_N50_th2_bL2_sL-2,SMA,50,0.02,2.0,-2.0,-0.11230822351694902,-0.13645962035905274,0.9948158966752682,-0.11289347495580795,-0.18881161322667478,0.36977161221408644,194,-0.13607990657862146,-0.20359178041221207,0.9980709649455582,-0.13634291684463962,-0.2790856405603781,0.3735981729287212,194,0.023771683061672433,0.1453125,True,False,False,False,False,False,True,2
335,SMA_N100_th0_bL2_sL-3,SMA,100,0.0,2.0,-3.0,-0.13248497356472322,-0.04327341645814513,0.9989261102559442,-0.1326274007701911,-0.060742999187497065,0.4898415962121225,446,-0.1603910763085714,-0.10507996589759659,0.9996469693380117,-0.16044771927312093,-0.14641719794895106,0.4936170409310542,446,0.027906102743848193,0.14322916666666669,True,False,False,False,True,False,True,3
336,SMA_N100_th2_bL2_sL-3,SMA,100,0.02,2.0,-3.0,-0.13304319540936638,-0.04776778528455805,0.9989472509945375,-0.13318340410558263,-0.06689846783110372,0.4868703628899786,124,-0.15356779032793821,-0.09322630951724717,0.9995464210137043,-0.15363747705903968,-0.12981868395078455,0.48979508797133103,124,0.020524594918571837,0.13854166666666667,True,False,False,False,False,False,True,2
337,SMA_N200_th10_bL1_sL-3,SMA,200,0.1,1.0,-3.0,-0.12727055489041672,-0.13204239977523244,0.9964556702735766,-0.1277232481957523,-0.17978554061520113,0.40182376720940677,19,-0.13416972998442223,-0.15007406929352757,0.9974253643698303,-0.13451605982487738,-0.20382771243577255,0.40299717993540235,19,0.006899175094005505,0.12916666666666668,True,False,False,False,False,False,True,2
338,EMA_N50_th10_bL3_sL-2,EMA,50,0.1,3.0,-2.0,-0.1254342142557594,-0.11782301139584508,0.9992178344359149,-0.12553240137729363,-0.1655827325661107,0.4122219334746071,6,-0.13072661443228262,-0.12822729552185708,0.9993874621907192,-0.13080673850532584,-0.1791110777140305,0.4148306085944051,6,0.005292400176523215,0.1234375,True,False,False,False,False,False,True,2
339,EMA_N100_th10_bL2_sL-2,EMA,100,0.1,2.0,-2.0,-0.12529191599495315,-0.17494803855084212,0.9958924925604999,-0.1258086760678555,-0.23898019365357934,0.3685988397029273,14,-0.13151464969013393,-0.1905445204854551,0.9969189152295194,-0.13192110981248206,-0.2589734800147057,0.3707695320611096,14,0.006222733695180782,0.12291666666666667,True,False,False,False,False,False,True,2
340,EMA_N50_th0_bL1_sL-2,EMA,50,0.0,1.0,-2.0,-0.11117948778605113,-0.21495991136401738,0.994437605842574,-0.11180137107933505,-0.30220696869793756,0.3158735919589282,740,-0.1343965731414668,-0.2937493686453603,0.9979710148415372,-0.13466981619982918,-0.4097769202394385,0.31838605148940585,740,0.023217085355415668,0.12239583333333334,True,False,False,False,False,False,True,2
341,EMA_N50_th2_bL3_sL-3,EMA,50,0.02,3.0,-3.0,-0.16475102989948187,-0.0448797566535976,0.9996967918628248,-0.16480099890336397,-0.062428504976962854,0.5542744769239362,186,-0.19276106572058782,-0.10002407724444205,0.9999130578387325,-0.1927778262414457,-0.13802007828237964,0.5591284571163182,186,0.02801003582110595,0.11927083333333335,True,False,False,True,True,False,True,4
342,SMA_N50_th10_bL2_sL-2,SMA,50,0.1,2.0,-2.0,-0.12505479640893313,-0.17703218444966512,0.9976104400177628,-0.1253543381189019,-0.2511317635148762,0.36912595182449315,8,-0.13051197844796858,-0.18988437028514787,0.998142692241898,-0.13075483040889632,-0.2676566761050934,0.3714732527216708,8,0.005457182039035446,0.11822916666666668,True,False,False,False,False,False,True,2
343,EMA_N150_th10_bL2_sL-3,EMA,150,0.1,2.0,-3.0,-0.15230081167924847,-0.10359000403476562,0.9987640935499077,-0.15248927415674868,-0.1410144954694543,0.4750762860172821,18,-0.16034819279957935,-0.12065301818629275,0.999158314740215,-0.16048326920170852,-0.16363485207954456,0.4771517719879368,18,0.008047381120330876,0.11354166666666668,True,False,False,False,False,False,True,2
344,SMA_N150_th0_bL1_sL-3,SMA,150,0.0,1.0,-3.0,-0.145115223328236,-0.1339422333595893,0.9991455409151704,-0.14523932438843423,-0.18869568841261303,0.440416765125776,352,-0.15898417401293385,-0.16927450928773796,0.9995345047834838,-0.15905821485109464,-0.23779995044964086,0.44166741304354323,352,0.013868950684697845,0.10729166666666667,True,False,False,False,False,False,True,2
345,EMA_N50_th2_bL1_sL-2,EMA,50,0.02,1.0,-2.0,-0.12201874547087,-0.2644730865646554,0.995859309595731,-0.1225260880680058,-0.36937621093030776,0.3099712438611724,186,-0.135810530940485,-0.31195861102954,0.9977419717492279,-0.1361178889792356,-0.43336999390757835,0.3117056023573068,186,0.013791785469615014,0.10677083333333334,True,False,False,False,False,False,True,2
346,SMA_N150_th10_bL1_sL-3,SMA,150,0.1,1.0,-3.0,-0.14354641021188452,-0.16512856266087675,0.9983356966873265,-0.1437857132507629,-0.22548181311477955,0.41160202760332093,21,-0.15021630219187776,-0.18214672365180024,0.9987852547005797,-0.15039899866854792,-0.2480562782178912,0.41287269255338627,21,0.006669891979993237,0.10677083333333334,True,False,False,False,False,False,True,2
347,EMA_N50_th0_bL2_sL-3,EMA,50,0.0,2.0,-3.0,-0.15748294338910873,-0.0960109814737897,0.9995945055279246,-0.15754682775685716,-0.13511597375142684,0.4957059475439259,740,-0.19374612469058827,-0.17860014650914055,0.9999127523441579,-0.19376303006074994,-0.24925113375949437,0.4999769727226328,740,0.03626318130147954,0.10625000000000001,True,False,False,False,False,False,True,2
348,EMA_N200_th10_bL1_sL-3,EMA,200,0.1,1.0,-3.0,-0.14110618338189673,-0.18331476234917637,0.9981732033107196,-0.14136442744994432,-0.24945686400432887,0.3940652448826593,19,-0.14703120971299966,-0.19907746916885055,0.9986176639330269,-0.14723473760109698,-0.2702490772915179,0.3951869688582826,19,0.005925026331102923,0.10364583333333333,True,False,False,False,False,False,True,2
349,EMA_N150_th0_bL1_sL-3,EMA,150,0.0,1.0,-3.0,-0.1458495531821563,-0.1393734405916495,0.9992980969246826,-0.1459519973379365,-0.19576475400056387,0.43769412490548815,368,-0.16049314970122874,-0.17689401977423647,0.9996175727380799,-0.16055455013822692,-0.24771186619608807,0.4390516910637825,368,0.014643596519072433,0.10260416666666666,True,False,False,False,False,False,True,2
350,SMA_N100_th10_bL3_sL-3,SMA,100,0.1,3.0,-3.0,-0.18323642696947373,-0.07809691373217735,0.9998432048590987,-0.18326516205638066,-0.10648477245777879,0.552872991558091,19,-0.19088242565864244,-0.0914853594071518,0.9998926442965939,-0.19090292017592023,-0.12426593130525786,0.5553429089338947,19,0.007645998689168709,0.10156250000000001,True,False,False,False,False,False,True,2
351,EMA_N100_th0_bL1_sL-3,EMA,100,0.0,1.0,-3.0,-0.1493470597896408,-0.1399178793499766,0.9992232085447912,-0.14946316149635966,-0.19715429962567083,0.4444044704002549,450,-0.16609964776832975,-0.1823662615661646,0.99963077269067,-0.1661609989468865,-0.2560710251963231,0.4459689412222518,450,0.01675258797868895,0.09895833333333334,True,False,False,False,False,False,True,2
352,SMA_N50_th0_bL3_sL-3,SMA,50,0.0,3.0,-3.0,-0.18370619040390168,-0.0850496771737005,0.9999111148624672,-0.18372252060541355,-0.1184063659369391,0.5554361258233659,696,-0.22584316150939365,-0.1716769714618415,0.9999855553631343,-0.22584642377897257,-0.23657010193223582,0.5616218819808644,696,0.04213697110549197,0.09687500000000002,True,False,False,False,True,False,True,3
353,SMA_N100_th10_bL1_sL-2,SMA,100,0.1,1.0,-2.0,-0.12602622265871666,-0.28636942067447485,0.9964213092008299,-0.1264788513603696,-0.39285801288191036,0.30542910199765444,19,-0.13097378098097423,-0.30206713775456084,0.9971527330685889,-0.13134776312343038,-0.4127633546124463,0.3067952785576299,19,0.0049475583222575725,0.09427083333333333,True,False,False,False,False,False,True,2
354,SMA_N50_th5_bL1_sL-3,SMA,50,0.05,1.0,-3.0,-0.15008991753317225,-0.155929922160163,0.9994603875091205,-0.15017095165445227,-0.2188540274487306,0.4338179320658882,64,-0.16049673836961575,-0.18266697874158846,0.9996586284507106,-0.16055154609964858,-0.2557339277829339,0.43493861476946427,64,0.010406820836443509,0.09375,True,False,False,False,False,False,True,2
