asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
LETF_2x,1988-09-02T00:00:00,1.0,1988-11-10T00:00:00,1.1076272332554928,69,long,100000.0,0.10762723325549284,10762.723325549283,1614.4084988323923,9148.31482671689,911037.7658286158
LETF_2x,1988-11-29T00:00:00,1.0,1989-10-12T00:00:00,1.804198655268426,317,long,100000.0,0.8041986552684259,80419.8655268426,12062.979829026388,68356.88569781621,979394.651526432
LETF_2x,1989-10-16T00:00:00,1.0,1989-10-26T00:00:00,1.0092245597792557,10,long,100000.0,0.009224559779255737,922.4559779255736,138.36839668883604,784.0875812367376,980178.7391076687
LETF_2x,1989-10-31T00:00:00,1.0,1989-11-02T00:00:00,1.0210333339350177,2,long,100000.0,0.021033333935017717,2103.3333935017718,315.50000902526574,1787.8333844765061,981966.5724921452
LETF_2x,1989-11-08T00:00:00,1.0,1989-11-08T00:00:00,1.0199603174603176,0,long,100000.0,0.019960317460317567,1996.0317460317567,299.4047619047635,1696.6269841269932,983663.1994762722
LETF_2x,1989-11-10T00:00:00,1.0,1989-12-18T00:00:00,1.0219693348925065,38,long,100000.0,0.02196933489250652,2196.933489250652,329.54002338759784,1867.3934658630544,985530.5929421353
LETF_2x,1989-12-21T00:00:00,1.0,1990-01-11T00:00:00,1.0379306235299262,21,long,100000.0,0.037930623529926155,3793.0623529926156,568.9593529488923,3224.103000043723,988754.6959421791
LETF_2x,1990-03-06T00:00:00,1.0,1990-03-21T00:00:00,1.0340278307567174,15,long,100000.0,0.03402783075671745,3402.783075671745,510.4174613507617,2892.3656143209832,991647.0615565
LETF_2x,1990-03-23T00:00:00,1.0,1990-04-18T00:00:00,1.0239598002611217,26,long,100000.0,0.023959800261121655,2395.9800261121654,359.3970039168248,2036.5830221953406,993683.6445786954
LETF_2x,1990-05-04T00:00:00,1.0,1990-08-01T00:00:00,1.1087215550240455,89,long,100000.0,0.10872155502404546,10872.155502404546,1630.823325360682,9241.332177043865,1002924.9767557393
LETF_2x,1990-11-30T00:00:00,1.0,1991-01-04T00:00:00,1.043963132717014,35,long,100000.0,0.04396313271701402,4396.313271701402,659.4469907552103,3736.866280946192,1006661.8430366855
LETF_2x,1991-01-17T00:00:00,1.0,1991-10-08T00:00:00,1.5610055218736105,264,long,100000.0,0.5610055218736105,56100.552187361056,8415.082828104158,47685.469359256895,1054347.3123959424
LETF_2x,1991-10-10T00:00:00,1.0,1991-11-18T00:00:00,1.0549704663261459,39,long,100000.0,0.054970466326145884,5497.046632614589,824.5569948921883,4672.4896377224,1059019.802033665
LETF_2x,1991-12-02T00:00:00,1.0,1991-12-04T00:00:00,1.0276694503646513,2,long,100000.0,0.027669450364651293,2766.9450364651293,415.0417554697694,2351.90328099536,1061371.7053146602
LETF_2x,1991-12-06T00:00:00,1.0,1991-12-06T00:00:00,1.0077603174603174,0,long,100000.0,0.007760317460317356,776.0317460317357,116.40476190476035,659.6269841269753,1062031.332298787
LETF_2x,1991-12-12T00:00:00,1.0,1992-04-01T00:00:00,1.1845081853917725,111,long,100000.0,0.1845081853917725,18450.81853917725,2767.6227808765875,15683.195758300662,1077714.5280570877
LETF_2x,1992-04-06T00:00:00,1.0,1992-04-06T00:00:00,1.0185603174603175,0,long,100000.0,0.0185603174603175,1856.03174603175,278.4047619047625,1577.6269841269873,1079292.1550412148
