period,symbol,side,volume,entry_time,exit_time,entry_price,exit_price,pnl
oos,SPY,long,255.3498553671205,2025-12-31T15:00:00,2026-01-05T15:00:00,682.4341732167408,686.4181348168273,1017.3040183702649
oos,SPY,long,164.81293992783557,2026-01-14T15:00:00,2026-01-15T15:00:00,685.2563537744896,692.5311972971292,1198.9883484811994
oos,SPY,long,132.36511427022597,2026-01-20T15:00:00,2026-01-21T19:00:00,681.900651450478,686.5677203587718,617.7571093533276
oos,SPY,long,114.8338191754373,2026-01-29T15:00:00,2026-01-29T20:00:00,684.1643793184257,692.2021091048971,923.0032088806768
oos,SPY,long,147.70934354701131,2026-02-03T18:00:00,2026-02-06T15:00:00,682.9527364286959,683.905097712357,140.67266002917927
oos,SPY,long,156.46703229680637,2026-02-12T15:00:00,2026-02-18T15:00:00,686.7970848563568,686.6325407602465,-25.745726400350996
oos,SPY,long,81.24971741865161,2026-03-03T15:00:00,2026-03-04T15:00:00,670.1083245615342,684.0247661459077,1130.7069462035192
oos,SPY,long,101.82290368619599,2026-03-09T14:00:00,2026-03-09T19:00:00,665.7354405523909,676.4657100936349,1092.5872020250174
oos,SPY,long,143.15027154929535,2026-03-18T19:00:00,2026-03-23T14:00:00,659.761991244594,661.07,187.24180852522983
oos,SPY,long,116.14271814677387,2026-03-26T16:00:00,2026-03-27T17:00:00,649.57,636.21,-1551.6667144409005
