asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
QQQ,2014-10-28T00:00:00,91.6453054943,2014-12-11T00:00:00,94.9569046746,44,long,100000.0,0.036134957076508,3613.4957076508,542.02435614762,3071.47135150318,236890.37261378524
QQQ,2015-02-11T00:00:00,96.2088315473,2015-03-09T00:00:00,98.908334933,26,long,100000.0,0.0280587898458452,2805.87898458452,420.881847687678,2384.9971368968418,239275.3697506821
QQQ,2015-04-23T00:00:00,100.3676014259,2015-05-05T00:00:00,98.8859230993,12,long,100000.0,-0.01476251604651434,-1476.251604651434,0.0,-1476.251604651434,237799.11814603067
QQQ,2015-05-27T00:00:00,102.1161659107,2015-06-05T00:00:00,100.5884727293,9,long,100000.0,-0.01496034607033689,-1496.034607033689,0.0,-1496.034607033689,236303.083538997
QQQ,2015-07-16T00:00:00,103.2563232356,2015-08-19T00:00:00,101.5867328742,34,long,100000.0,-0.016169376451556312,-1616.9376451556313,0.0,-1616.9376451556313,234686.14589384134
QQQ,2015-10-16T00:00:00,99.9788129247,2015-11-11T00:00:00,104.6208184822,26,long,100000.0,0.04642989271133045,4642.989271133045,696.4483906699567,3946.5408804630883,238632.68677430443
QQQ,2016-03-01T00:00:00,98.1291657631,2016-04-26T00:00:00,100.89429209,56,long,100000.0,0.02817843507989724,2817.843507989724,422.6765261984586,2395.1669817912652,241027.8537560957
QQQ,2016-05-25T00:00:00,101.6292528162,2016-06-09T00:00:00,102.5130663476,15,long,100000.0,0.00869644818700395,869.6448187003949,130.44672280505924,739.1980958953357,241767.05185199104
QQQ,2016-07-08T00:00:00,102.8916230022,2016-09-08T00:00:00,109.3561646831,62,long,100000.0,0.06282864913853847,6282.864913853848,942.4297370780771,5340.435176775771,247107.4870287668
QQQ,2016-09-21T00:00:00,110.4905142571,2016-10-31T00:00:00,109.4057153021,40,long,100000.0,-0.00981802793021473,-981.802793021473,0.0,-981.802793021473,246125.68423574534
QQQ,2016-12-13T00:00:00,112.6507604521,2016-12-29T00:00:00,112.2816168807,16,long,100000.0,-0.0032768848600623957,-327.6884860062396,0.0,-327.6884860062396,245797.99574973912
QQQ,2017-01-06T00:00:00,114.3638588778,2017-03-20T00:00:00,123.8881461518,73,long,100000.0,0.08328056929398375,8328.056929398375,1249.2085394097562,7078.84838998862,252876.84413972773
QQQ,2017-03-30T00:00:00,124.508479787,2017-04-12T00:00:00,123.0516356437,13,long,100000.0,-0.011700762436359882,-1170.0762436359882,0.0,-1170.0762436359882,251706.76789609174
QQQ,2017-04-24T00:00:00,126.096909853,2017-05-16T00:00:00,131.2287608354,22,long,100000.0,0.040697674418687727,4069.7674418687725,610.4651162803159,3459.3023255884564,255166.0702216802
QQQ,2017-05-24T00:00:00,131.379144747,2017-06-08T00:00:00,134.9413636523,15,long,100000.0,0.02711403634237269,2711.403634237269,406.7105451355904,2304.6930891016787,257470.76331078185
QQQ,2017-07-18T00:00:00,134.9057307396,2017-08-09T00:00:00,135.8293552759,22,long,100000.0,0.0068464440408602,684.64440408602,102.696660612903,581.947743473117,258052.71105425496
QQQ,2017-08-31T00:00:00,137.7897012305,2017-09-22T00:00:00,136.3163137066,22,long,100000.0,-0.010693016319378232,-1069.3016319378232,0.0,-1069.3016319378232,256983.40942231714
QQQ,2017-10-05T00:00:00,139.2821758535,2018-02-01T00:00:00,158.9747095775,119,long,100000.0,0.14138588518830303,14138.588518830304,2120.7882778245453,12017.800241005758,269001.2096633229
QQQ,2018-03-09T00:00:00,163.8965272114,2018-03-21T00:00:00,158.2518196006,12,long,100000.0,-0.034440678560072636,-3444.067856007264,0.0,-3444.067856007264,265557.14180731564
QQQ,2018-05-09T00:00:00,159.161966658,2018-06-22T00:00:00,166.571929293,44,long,100000.0,0.04655611381657648,4655.611381657648,698.3417072486471,3957.269674409001,269514.41148172464
QQQ,2018-07-12T00:00:00,170.5053526747,2018-07-27T00:00:00,168.7571645051,15,long,100000.0,-0.01025298116555484,-1025.298116555484,0.0,-1025.298116555484,268489.11336516915
QQQ,2018-08-27T00:00:00,175.1418517333,2018-10-04T00:00:00,173.5903749037,38,long,100000.0,-0.008858401428589104,-885.8401428589103,0.0,-885.8401428589103,267603.27322231024
QQQ,2019-01-18T00:00:00,157.7469561312,2019-05-06T00:00:00,181.6453433082,108,long,100000.0,0.151498246071534,15149.824607153401,2272.4736910730103,12877.350916080391,280480.62413839065
QQQ,2019-06-18T00:00:00,178.2694979788,2019-08-01T00:00:00,182.247807585,44,long,100000.0,0.02231626639052475,2231.6266390524747,334.7439958578712,1896.8826431946036,282377.5067815852
QQQ,2019-09-05T00:00:00,183.8100685704,2019-09-23T00:00:00,182.9514480159,18,long,100000.0,-0.004671237877108661,-467.1237877108661,0.0,-467.1237877108661,281910.3829938744
QQQ,2019-10-25T00:00:00,187.8877757997,2020-02-21T00:00:00,221.6233849676,119,long,100000.0,0.1795519108377985,17955.19108377985,2693.2786625669773,15261.912421212872,297172.29541508725
