base_rank,base_cfg_id,combo,stop_loss_pct,reentry_mode,reentry_param,risk_indicator,risk_lambda,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,n_stops,mean_position,delta_cagr,delta_mdd,effectiveness
16,EMA_N150_th2_bL1_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.07707780356238803,0.7568812234297446,0.27160323634343825,0.2837882368416417,1.0372064342275056,0.10546097970904059,39,1,0.8997414581110932,-0.00989436672771582,0.03591511677382958,3.6298550237909795
16,EMA_N150_th2_bL1_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.07929080424230728,0.7575293454113065,0.23679292539567903,0.33485292734068384,1.0377761101246608,0.1085161028212827,39,1,0.91928244054507,-0.007681366047796567,0.0707254277215888,9.207402339832079
16,EMA_N150_th2_bL1_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.07707780356238803,0.7568812234297446,0.27160323634343825,0.2837882368416417,1.0372064342275056,0.10546097970904059,39,0,0.8997414581110932,-0.00989436672771582,0.03591511677382958,3.6298550237909795
16,EMA_N150_th2_bL1_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.07929080424230728,0.7575293454113065,0.23679292539567903,0.33485292734068384,1.0377761101246608,0.1085161028212827,39,0,0.91928244054507,-0.007681366047796567,0.0707254277215888,9.207402339832079
17,SMA_N150_th5_bL1_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.07565483775190929,0.7510143492342511,0.18154720101865057,0.4167226887961614,1.0240936015620719,0.1043777839860411,17,0,0.9003390850874209,-0.007673240153722061,0.05776253156817268,7.527788836395769
17,SMA_N150_th5_bL1_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.07576530153453587,0.7338018775906847,0.17547064314407002,0.4317833466440813,0.9977398072218856,0.10740852037517548,17,0,0.9160219987790558,-0.007562776371095481,0.06383908944275324,8.441224004287996
17,SMA_N150_th5_bL1_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.07565483775190929,0.7510143492342511,0.18154720101865057,0.4167226887961614,1.0240936015620719,0.1043777839860411,17,0,0.9003390850874209,-0.007673240153722061,0.05776253156817268,7.527788836395769
17,SMA_N150_th5_bL1_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.07576530153453587,0.7338018775906847,0.17547064314407002,0.4317833466440813,0.9977398072218856,0.10740852037517548,17,0,0.9160219987790558,-0.007562776371095481,0.06383908944275324,8.441224004287996
18,EMA_N150_th2_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.13091940519819412,0.7004390702308083,0.45941593490748783,0.2849692299518458,0.9564153474243149,0.20617256428586067,41,5,0.8883588745629293,-0.012479013335868983,0.06701379479785158,5.370119655632617
18,EMA_N150_th2_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.12898571005257353,0.6797064911362862,0.421010608826014,0.30637163850157967,0.92628578662915,0.211674961508841,43,7,0.8997773459308052,-0.014412708481489567,0.10541912087932542,7.314317153831052
